ACCOUNT_NUM,SUBS_ID,SUBS_PRODUCT_SEQ,CHARGE_SEQ,CHARGE_NUMBER,DOMAIN_ID,CUSTOMER_REF,PRODUCT_SEQ,PRODUCT_ID,CHARGE_START_DAT,CHARGE_END_DAT,CHARGE_COST_MNY,CHARGE_TYPE_ID,CHARGE_TYPE_VALUE,CHARGE_SUB_TYPE_ID,CHARGE_SUB_TYPE_VALUE,TARIFF_ID,REVENUE_CODE_ID,REVENUE_CODE_VALUE,CPS_ID,TAXCODE_ID,TAXCODE_VALUE,PERCENTAGE_PCT,PRODUCT_QUANTITY,PRODUCT_AGE,BPC_STATUS_ID,BPC_STATUS_VALUE,CREATED_DTM,ANCHOR_DAT,TARIFF_VERSION,RECEIVABLE_CLASS_ID,IN_ADVANCE_BOO,BUDGET_CENTRE_SEQ,PACKAGE_SEQ,PACKAGE_ID,PRODUCT_PACKAGE_INSTANCE,PARENT_PRODUCT_SEQ,ADDITIONS_QUANTITY,TERMINATIONS_QUANTITY,PACKAGE_BASIC_TARIFF_ID,PACKAGE_BASIC_COST_MNY,PACKAGE_DISC_REV_CODE_ID,PRE_OVERRIDE_COST_MNY,OVERRIDE_REV_CODE_ID,EARLY_TERM_MULT_COST_MNY,EARLY_TERM_MULT_REV_CODE_ID,CONTRACT_REF,CONTRACT_TERM,CONTRACT_TERM_UNITS,PRODUCT_ATTR_1,PRODUCT_ATTR_2,PRODUCT_ATTR_3,PRODUCT_ATTR_4,PRODUCT_ATTR_5,PRODUCT_ATTR_6,OVERRIDE_NUMBER,OVERRIDE_MOD_TYPE_ID,OVERRIDE_MOD_TYPE_VALUE,AGE_DEPENDENT_PRICE_ID,ADP_FROM_NUMBER,ADP_TO_NUMBER,ADP_PERIOD_UNITS,PRE_ADP_COST_MNY,ADP_RECUR_DISC_REV_CODE_ID,FULL_PERIOD_COST_MNY,CHARGE_START_DTM,CHARGE_END_DTM,ACTIVATION_RULE,SUSPENSION_RULE,REACTIVATION_RULE,TERMINATION_RULE,REV_RECOGNITION_CLASS_ID,CHARGE_SOURCE,CONTRACT_START_DAT,CONTRACT_TYPE_ID,TAX_RATE_PCT,TAX_RATE_MNY,TAX_RATE_CURRENCY_CODE,COG_MEMBER_QTY,ACCUMULATED_POINTS,REDEEMED_POINTS,PRE_LOYALTY_COST_MNY,PRICE_ATTR_1,PRICE_ATTR_2,PRICE_ATTR_3,PRICE_ATTR_4,PRICE_ATTR_5,PRICE_ATTR_6,SPLIT_CHARGE_AMOUNT_MNY,PRE_SPLIT_FULL_PERIOD_COST_MNY,SPLIT_CHARGE_SOURCE,ACTUAL_CHARGE_START_DAT,ACTUAL_CHARGE_END_DAT,BILL_SEQ,BILL_VERSION,BILL_DTM,history_date
1000000141,8763452,1,1,4,889233072,100000422,5,365,23-Dec-19,31-Dec-19,0,2,Periodic,201,Standard recurring,6148,-1,,1,1,Tax 10 %,10000,1,0,1,Charged,1-Jan-20,1-Jan-20,1,-1,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,2,1,1-Jan-20,2020-10-04-00-00-00
1000000141,8763452,1,1,5,889233072,100000422,6,373,23-Dec-19,31-Dec-19,580,2,Periodic,201,Standard recurring,2887,2100501,,1,1,Tax 10 %,10000,1,0,1,Charged,1-Jan-20,1-Jan-20,1,-1,F,,,,,,,,,,,,,,,,,,Third-Party Option Charges,,,,,,,,,,,,,,,2000,,,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,2,1,1-Jan-20,2020-10-04-00-00-00
1000000141,8763452,1,1,6,889233072,100000422,7,374,23-Dec-19,31-Dec-19,870,2,Periodic,201,Standard recurring,2888,2100601,,1,1,Tax 10 %,10000,1,0,1,Charged,1-Jan-20,1-Jan-20,1,-1,F,,,,,,,,,,,,,,,,,,Third-Party Option Charges,,,,,,,,,,,,,,,3000,,,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,2,1,1-Jan-20,2020-10-04-00-00-00
1000000141,8763452,1,1,7,889233072,100000422,8,1293,23-Dec-19,31-Dec-19,0,2,Periodic,201,Standard recurring,3978,-1,,1,1,Tax 10 %,10000,1,0,1,Charged,1-Jan-20,1-Jan-20,1,-1,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,2,1,1-Jan-20,2020-10-04-00-00-00
1000000141,8763452,1,1,8,889233072,100000422,9,372,23-Dec-19,31-Dec-19,1050,2,Periodic,201,Standard recurring,2894,2101101,,1,1,Tax 10 %,10000,1,0,1,Charged,1-Jan-20,1-Jan-20,1,-1,F,,,,,,,,,,,,,,,,,,Third-Party Option Charges,,,,,,,,,,,,,,,3620,,,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,2,1,1-Jan-20,2020-10-04-00-00-00
1000000141,8763452,1,1,9,889233072,100000422,10,1560,23-Dec-19,31-Dec-19,0,2,Periodic,201,Standard recurring,4393,-1,,1,1,Tax 10 %,10000,1,0,1,Charged,1-Jan-20,1-Jan-20,1,-1,F,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,2,1,1-Jan-20,2020-10-04-00-00-00
1000000141,8763452,1,1,10,889233072,100000422,11,1292,23-Dec-19,31-Dec-19,0,2,Periodic,201,Standard recurring,3976,-1,,1,1,Tax 10 %,10000,1,0,1,Charged,1-Jan-20,1-Jan-20,1,-1,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,2,1,1-Jan-20,2020-10-04-00-00-00
1000000141,8763452,1,1,11,889233072,100000422,12,364,23-Dec-19,31-Dec-19,0,2,Periodic,201,Standard recurring,6147,1000101,,1,1,Tax 10 %,10000,1,0,1,Charged,1-Jan-20,1-Jan-20,1,-1,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,2,1,1-Jan-20,2020-10-04-00-00-00
1000000141,8763452,1,1,12,889233072,100000422,13,376,23-Dec-19,31-Dec-19,0,2,Periodic,201,Standard recurring,6586,-1,,1,1,Tax 10 %,10000,1,0,1,Charged,1-Jan-20,1-Jan-20,1,-1,F,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,2,1,1-Jan-20,2020-10-04-00-00-00
1000000141,8763452,1,1,13,889233072,100000422,1,362,23-Dec-19,31-Dec-19,0,2,Periodic,201,Standard recurring,4403,1001101,,1,1,Tax 10 %,10000,1,0,1,Charged,1-Jan-20,1-Jan-20,1,-1,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,2,1,1-Jan-20,2020-10-04-00-00-00
1000000141,8763452,1,2,9,889233072,100000422,10,1560,1-Jan-20,22-Jan-20,0,2,Periodic,201,Standard recurring,4393,-1,,1,1,Tax 10 %,10000,1,0,1,Charged,1-Feb-20,1-Feb-20,1,-1,F,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,3,1,1-Feb-20,2020-10-04-00-00-00
1000000141,8763452,1,2,10,889233072,100000422,10,1560,22-Jan-20,22-Jan-20,0,3,Termination,301,Standard termination,4393,-1,,1,1,Tax 10 %,10000,1,0,1,Charged,1-Feb-20,22-Jan-20,1,-1,F,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,1-Feb-20,2020-10-04-00-00-00
1000000141,8763452,1,2,1,889233072,100000422,2,363,1-Jan-20,31-Jan-20,0,2,Periodic,201,Standard recurring,4406,-1,,1,1,Tax 10 %,10000,1,0,1,Charged,1-Feb-20,1-Feb-20,1,-1,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,3,1,1-Feb-20,2020-10-04-00-00-00
1000000141,8763452,1,2,2,889233072,100000422,3,368,1-Jan-20,31-Jan-20,0,2,Periodic,201,Standard recurring,6465,1200401,,1,1,Tax 10 %,10000,1,0,1,Charged,1-Feb-20,1-Feb-20,1,-1,F,,,,,,,,,,,,,,,,,,Universal Service Fee,,,,,,,,,,,,,,,0,,,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,3,1,1-Feb-20,2020-10-04-00-00-00
1000000141,8763452,1,2,3,889233072,100000422,4,371,1-Jan-20,31-Jan-20,5000,2,Periodic,201,Standard recurring,2893,2101001,,1,1,Tax 10 %,10000,1,0,1,Charged,1-Feb-20,1-Feb-20,1,-1,F,,,,,,,,,,,,,,,,,,Third-Party Option Charges,,,,,,,,,,,,,,,5000,,,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,3,1,1-Feb-20,2020-10-04-00-00-00
1000000141,8763452,1,2,4,889233072,100000422,5,365,1-Jan-20,31-Jan-20,0,2,Periodic,201,Standard recurring,6148,-1,,1,1,Tax 10 %,10000,1,0,1,Charged,1-Feb-20,1-Feb-20,1,-1,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,3,1,1-Feb-20,2020-10-04-00-00-00
1000000141,8763452,1,2,5,889233072,100000422,6,373,1-Jan-20,31-Jan-20,2000,2,Periodic,201,Standard recurring,2887,2100501,,1,1,Tax 10 %,10000,1,0,1,Charged,1-Feb-20,1-Feb-20,1,-1,F,,,,,,,,,,,,,,,,,,Third-Party Option Charges,,,,,,,,,,,,,,,2000,,,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,3,1,1-Feb-20,2020-10-04-00-00-00
1000000141,8763452,1,2,6,889233072,100000422,7,374,1-Jan-20,31-Jan-20,3000,2,Periodic,201,Standard recurring,2888,2100601,,1,1,Tax 10 %,10000,1,0,1,Charged,1-Feb-20,1-Feb-20,1,-1,F,,,,,,,,,,,,,,,,,,Third-Party Option Charges,,,,,,,,,,,,,,,3000,,,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,3,1,1-Feb-20,2020-10-04-00-00-00
1000000141,8763452,1,2,7,889233072,100000422,8,1293,1-Jan-20,31-Jan-20,0,2,Periodic,201,Standard recurring,3978,-1,,1,1,Tax 10 %,10000,1,0,1,Charged,1-Feb-20,1-Feb-20,1,-1,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,3,1,1-Feb-20,2020-10-04-00-00-00
1000000141,8763452,1,2,8,889233072,100000422,9,372,1-Jan-20,31-Jan-20,3620,2,Periodic,201,Standard recurring,2894,2101101,,1,1,Tax 10 %,10000,1,0,1,Charged,1-Feb-20,1-Feb-20,1,-1,F,,,,,,,,,,,,,,,,,,Third-Party Option Charges,,,,,,,,,,,,,,,3620,,,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,3,1,1-Feb-20,2020-10-04-00-00-00
1000000141,8763452,1,2,11,889233072,100000422,11,1292,1-Jan-20,31-Jan-20,0,2,Periodic,201,Standard recurring,3976,-1,,1,1,Tax 10 %,10000,1,0,1,Charged,1-Feb-20,1-Feb-20,1,-1,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,3,1,1-Feb-20,2020-10-04-00-00-00
1000000141,8763452,1,2,12,889233072,100000422,12,364,1-Jan-20,31-Jan-20,0,2,Periodic,201,Standard recurring,6147,1000101,,1,1,Tax 10 %,10000,1,0,1,Charged,1-Feb-20,1-Feb-20,1,-1,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,3,1,1-Feb-20,2020-10-04-00-00-00
1000000141,8763452,1,2,13,889233072,100000422,13,376,1-Jan-20,31-Jan-20,0,2,Periodic,201,Standard recurring,6586,-1,,1,1,Tax 10 %,10000,1,0,1,Charged,1-Feb-20,1-Feb-20,1,-1,F,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,3,1,1-Feb-20,2020-10-04-00-00-00
1000000141,8763452,1,2,14,889233072,100000422,1,362,1-Jan-20,31-Jan-20,0,2,Periodic,201,Standard recurring,4403,1001101,,1,1,Tax 10 %,10000,1,0,1,Charged,1-Feb-20,1-Feb-20,1,-1,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,3,1,1-Feb-20,2020-10-04-00-00-00
1000000141,8763452,1,3,12,889233072,100000422,12,364,1-Feb-20,11-Feb-20,0,2,Periodic,201,Standard recurring,6147,1000101,,1,1,Tax 10 %,10000,1,1,1,Charged,1-Mar-20,1-Mar-20,1,-1,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,4,1,1-Mar-20,2020-10-04-00-00-00
1000000141,8763452,1,3,1,889233072,100000422,2,363,1-Feb-20,11-Feb-20,0,2,Periodic,201,Standard recurring,4406,-1,,1,1,Tax 10 %,10000,1,1,1,Charged,1-Mar-20,1-Mar-20,1,-1,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,4,1,1-Mar-20,2020-10-04-00-00-00
1000000141,8763452,1,3,5,889233072,100000422,5,365,1-Feb-20,11-Feb-20,0,2,Periodic,201,Standard recurring,6148,-1,,1,1,Tax 10 %,10000,1,1,1,Charged,1-Mar-20,1-Mar-20,1,-1,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,4,1,1-Mar-20,2020-10-04-00-00-00
1000000141,8763452,1,3,9,889233072,100000422,8,1293,1-Feb-20,11-Feb-20,0,2,Periodic,201,Standard recurring,3978,-1,,1,1,Tax 10 %,10000,1,1,1,Charged,1-Mar-20,1-Mar-20,1,-1,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,4,1,1-Mar-20,2020-10-04-00-00-00
1000000141,8763452,1,3,15,889233072,100000422,1,362,1-Feb-20,11-Feb-20,0,2,Periodic,201,Standard recurring,4403,1001101,,1,1,Tax 10 %,10000,1,1,1,Charged,1-Mar-20,1-Mar-20,1,-1,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,4,1,1-Mar-20,2020-10-04-00-00-00
1000000141,8763452,1,3,2,889233072,100000422,2,363,12-Feb-20,29-Feb-20,0,2,Periodic,202,Suspend recurring,4406,-1,,1,1,Tax 10 %,10000,1,1,1,Charged,1-Mar-20,1-Mar-20,1,-1,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,4,1,1-Mar-20,2020-10-04-00-00-00
1000000141,8763452,1,3,3,889233072,100000422,3,368,1-Feb-20,29-Feb-20,0,2,Periodic,201,Standard recurring,6465,1200401,,1,1,Tax 10 %,10000,1,1,1,Charged,1-Mar-20,1-Mar-20,1,-1,F,,,,,,,,,,,,,,,,,,Universal Service Fee,,,,,,,,,,,,,,,0,,,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,4,1,1-Mar-20,2020-10-04-00-00-00
1000000141,8763452,1,3,4,889233072,100000422,4,371,1-Feb-20,29-Feb-20,5000,2,Periodic,201,Standard recurring,2893,2101001,,1,1,Tax 10 %,10000,1,1,1,Charged,1-Mar-20,1-Mar-20,1,-1,F,,,,,,,,,,,,,,,,,,Third-Party Option Charges,,,,,,,,,,,,,,,5000,,,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,4,1,1-Mar-20,2020-10-04-00-00-00
1000000141,8763452,1,3,6,889233072,100000422,5,365,12-Feb-20,29-Feb-20,0,2,Periodic,202,Suspend recurring,6148,-1,,1,1,Tax 10 %,10000,1,1,1,Charged,1-Mar-20,1-Mar-20,1,-1,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,4,1,1-Mar-20,2020-10-04-00-00-00
1000000141,8763452,1,3,7,889233072,100000422,6,373,1-Feb-20,29-Feb-20,2000,2,Periodic,201,Standard recurring,2887,2100501,,1,1,Tax 10 %,10000,1,1,1,Charged,1-Mar-20,1-Mar-20,1,-1,F,,,,,,,,,,,,,,,,,,Third-Party Option Charges,,,,,,,,,,,,,,,2000,,,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,4,1,1-Mar-20,2020-10-04-00-00-00
1000000141,8763452,1,3,8,889233072,100000422,7,374,1-Feb-20,29-Feb-20,3000,2,Periodic,201,Standard recurring,2888,2100601,,1,1,Tax 10 %,10000,1,1,1,Charged,1-Mar-20,1-Mar-20,1,-1,F,,,,,,,,,,,,,,,,,,Third-Party Option Charges,,,,,,,,,,,,,,,3000,,,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,4,1,1-Mar-20,2020-10-04-00-00-00
1000000141,8763452,1,3,10,889233072,100000422,9,372,1-Feb-20,29-Feb-20,3620,2,Periodic,201,Standard recurring,2894,2101101,,1,1,Tax 10 %,10000,1,1,1,Charged,1-Mar-20,1-Mar-20,1,-1,F,,,,,,,,,,,,,,,,,,Third-Party Option Charges,,,,,,,,,,,,,,,3620,,,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,4,1,1-Mar-20,2020-10-04-00-00-00
1000000141,8763452,1,3,11,889233072,100000422,11,1292,1-Feb-20,29-Feb-20,0,2,Periodic,201,Standard recurring,3976,-1,,1,1,Tax 10 %,10000,1,1,1,Charged,1-Mar-20,1-Mar-20,1,-1,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,4,1,1-Mar-20,2020-10-04-00-00-00
1000000141,8763452,1,3,13,889233072,100000422,12,364,12-Feb-20,29-Feb-20,0,2,Periodic,202,Suspend recurring,6147,1000101,,1,1,Tax 10 %,10000,1,1,1,Charged,1-Mar-20,1-Mar-20,1,-1,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,4,1,1-Mar-20,2020-10-04-00-00-00
1000000141,8763452,1,3,14,889233072,100000422,13,376,1-Feb-20,29-Feb-20,0,2,Periodic,201,Standard recurring,6586,-1,,1,1,Tax 10 %,10000,1,1,1,Charged,1-Mar-20,1-Mar-20,1,-1,F,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,4,1,1-Mar-20,2020-10-04-00-00-00
1000000141,8763452,1,3,16,889233072,100000422,1,362,12-Feb-20,29-Feb-20,0,2,Periodic,202,Suspend recurring,4403,1001101,,1,1,Tax 10 %,10000,1,1,1,Charged,1-Mar-20,1-Mar-20,1,-1,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,4,1,1-Mar-20,2020-10-04-00-00-00
1000002785,32146543,1,1,18,120275007,100008559,7,365,23-Jul-19,23-Jul-19,0,2,Periodic,201,Standard recurring,2847,-1,,1,1,Tax 10 %,10000,1,0,5,Canselled,7-Aug-19,1-Aug-19,1,-1,F,,,,,,,,,,,,,,,,,,Plan Charges,,,,,,,,,,,,,,,0,,,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,2,2,1-Aug-19,2020-10-04-00-00-00
1000002785,32146543,1,1,18,120275007,100008559,7,365,23-Jul-19,23-Jul-19,0,2,Periodic,201,Standard recurring,2847,-1,,1,1,Tax 10 %,10000,1,0,5,Canselled,7-Aug-19,1-Aug-19,1,-1,F,,,,,,,,,,,,,,,,,,Plan Charges,,,,,,,,,,,,,,,0,,,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,2,1,1-Aug-19,2020-10-04-00-00-00
1000002785,32146543,1,1,19,120275007,100008559,7,365,24-Jul-19,24-Jul-19,0,2,Periodic,201,Standard recurring,2847,-1,,1,1,Tax 10 %,10000,1,0,5,Canselled,7-Aug-19,1-Aug-19,1,-1,F,,,,,,,,,,,,,,,,,,Plan Charges,,,,,,,,,,,,,,,0,,,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,2,2,1-Aug-19,2020-10-04-00-00-00
1000002785,32146543,1,1,19,120275007,100008559,7,365,24-Jul-19,24-Jul-19,0,2,Periodic,201,Standard recurring,2847,-1,,1,1,Tax 10 %,10000,1,0,5,Canselled,7-Aug-19,1-Aug-19,1,-1,F,,,,,,,,,,,,,,,,,,Plan Charges,,,,,,,,,,,,,,,0,,,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,2,1,1-Aug-19,2020-10-04-00-00-00
1000002785,32146543,1,1,20,120275007,100008559,7,365,25-Jul-19,31-Jul-19,0,2,Periodic,202,Suspend recurring,2847,-1,,1,1,Tax 10 %,10000,1,0,5,Canselled,7-Aug-19,1-Aug-19,1,-1,F,,,,,,,,,,,,,,,,,,Plan Charges,,,,,,,,,,,,,,,0,,,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,2,2,1-Aug-19,2020-10-04-00-00-00
1000002785,32146543,1,1,20,120275007,100008559,7,365,25-Jul-19,31-Jul-19,0,2,Periodic,202,Suspend recurring,2847,-1,,1,1,Tax 10 %,10000,1,0,5,Canselled,7-Aug-19,1-Aug-19,1,-1,F,,,,,,,,,,,,,,,,,,Plan Charges,,,,,,,,,,,,,,,0,,,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,2,1,1-Aug-19,2020-10-04-00-00-00
1000002785,32146543,1,1,21,120275007,100008559,7,365,23-Jul-19,23-Jul-19,0,3,Termination,302,Suspension,2847,-1,,1,1,Tax 10 %,10000,1,0,5,Canselled,7-Aug-19,23-Jul-19,1,-1,F,,,,,,,,,,,,,,,,,,Plan Charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1-Aug-19,2020-10-04-00-00-00
1000002785,32146543,1,1,21,120275007,100008559,7,365,23-Jul-19,23-Jul-19,0,3,Termination,302,Suspension,2847,-1,,1,1,Tax 10 %,10000,1,0,5,Canselled,7-Aug-19,23-Jul-19,1,-1,F,,,,,,,,,,,,,,,,,,Plan Charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1-Aug-19,2020-10-04-00-00-00
1000002785,32146543,1,1,22,120275007,100008559,7,365,24-Jul-19,24-Jul-19,0,3,Termination,302,Suspension,2847,-1,,1,1,Tax 10 %,10000,1,0,5,Canselled,7-Aug-19,24-Jul-19,1,-1,F,,,,,,,,,,,,,,,,,,Plan Charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1-Aug-19,2020-10-04-00-00-00
1000002785,32146543,1,1,22,120275007,100008559,7,365,24-Jul-19,24-Jul-19,0,3,Termination,302,Suspension,2847,-1,,1,1,Tax 10 %,10000,1,0,5,Canselled,7-Aug-19,24-Jul-19,1,-1,F,,,,,,,,,,,,,,,,,,Plan Charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1-Aug-19,2020-10-04-00-00-00
1000002785,32146543,1,1,23,120275007,100008559,7,365,24-Jul-19,24-Jul-19,0,3,Termination,302,Suspension,2847,-1,,1,1,Tax 10 %,10000,1,0,5,Canselled,7-Aug-19,24-Jul-19,1,-1,F,,,,,,,,,,,,,,,,,,Plan Charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1-Aug-19,2020-10-04-00-00-00
1000002785,32146543,1,1,23,120275007,100008559,7,365,24-Jul-19,24-Jul-19,0,3,Termination,302,Suspension,2847,-1,,1,1,Tax 10 %,10000,1,0,5,Canselled,7-Aug-19,24-Jul-19,1,-1,F,,,,,,,,,,,,,,,,,,Plan Charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1-Aug-19,2020-10-04-00-00-00
1000002785,32146543,1,1,24,120275007,100008559,8,363,23-Jul-19,23-Jul-19,0,2,Periodic,201,Standard recurring,2890,-1,,1,1,Tax 10 %,10000,1,0,5,Canselled,7-Aug-19,1-Aug-19,1,-1,F,,,,,,,,,,,,,,,,,,Plan Charges,,,,,,,,,,,,,,,0,,,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,2,2,1-Aug-19,2020-10-04-00-00-00
1000002785,32146543,1,1,24,120275007,100008559,8,363,23-Jul-19,23-Jul-19,0,2,Periodic,201,Standard recurring,2890,-1,,1,1,Tax 10 %,10000,1,0,5,Canselled,7-Aug-19,1-Aug-19,1,-1,F,,,,,,,,,,,,,,,,,,Plan Charges,,,,,,,,,,,,,,,0,,,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,2,1,1-Aug-19,2020-10-04-00-00-00
1000002785,32146543,1,1,25,120275007,100008559,8,363,24-Jul-19,24-Jul-19,0,2,Periodic,201,Standard recurring,2890,-1,,1,1,Tax 10 %,10000,1,0,5,Canselled,7-Aug-19,1-Aug-19,1,-1,F,,,,,,,,,,,,,,,,,,Plan Charges,,,,,,,,,,,,,,,0,,,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,2,2,1-Aug-19,2020-10-04-00-00-00
1000002785,32146543,1,1,25,120275007,100008559,8,363,24-Jul-19,24-Jul-19,0,2,Periodic,201,Standard recurring,2890,-1,,1,1,Tax 10 %,10000,1,0,5,Canselled,7-Aug-19,1-Aug-19,1,-1,F,,,,,,,,,,,,,,,,,,Plan Charges,,,,,,,,,,,,,,,0,,,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,2,1,1-Aug-19,2020-10-04-00-00-00
1000002785,32146543,1,1,26,120275007,100008559,8,363,25-Jul-19,31-Jul-19,0,2,Periodic,202,Suspend recurring,2890,-1,,1,1,Tax 10 %,10000,1,0,5,Canselled,7-Aug-19,1-Aug-19,1,-1,F,,,,,,,,,,,,,,,,,,Plan Charges,,,,,,,,,,,,,,,0,,,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,2,2,1-Aug-19,2020-10-04-00-00-00
1000002785,32146543,1,1,26,120275007,100008559,8,363,25-Jul-19,31-Jul-19,0,2,Periodic,202,Suspend recurring,2890,-1,,1,1,Tax 10 %,10000,1,0,5,Canselled,7-Aug-19,1-Aug-19,1,-1,F,,,,,,,,,,,,,,,,,,Plan Charges,,,,,,,,,,,,,,,0,,,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,2,1,1-Aug-19,2020-10-04-00-00-00
1000002785,32146543,1,1,27,120275007,100008559,8,363,23-Jul-19,23-Jul-19,0,3,Termination,302,Suspension,2890,-1,,1,1,Tax 10 %,10000,1,0,5,Canselled,7-Aug-19,23-Jul-19,1,-1,F,,,,,,,,,,,,,,,,,,Plan Charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1-Aug-19,2020-10-04-00-00-00
