customer_ref,account_num,subs_id,ocs_subscription_id,productoffering_id,productoffering_name,is_top_offer,productoffering_type_id,productoffering_type_value,event_type,bpi_mrc,bpi_discount_mrc,bpi_tax_mrc,bpi_total_mrc,recurrent_basic_total_discount,recurrent_basic_total_price,offer_price,event_dtm,transaction_id,result_message,result_code,ocs_charged_amount,remaining_balance,day_before_expire_date,expire_date,hour_number,history_date
1000164042,2000264036,9158818010000000103,436607000103,6400000002,Mobile Prepaid 1.5 GB,Yes,9125737315713245976,Product Offering,Outpayment,22.46,3.15,0.92,22.46,3.0,21.39,50,20200904000100,wio6663,All procedures executed successfully.,0,5,1000.0,NULL,NULL,5,2020-09-09-00-00-00
1000164043,2000264037,9158818010000000104,436607000104,6400000002,Mobile Prepaid 1.5 GB,Yes,9125737315713245976,Product Offering,Outpayment,22.46,3.15,0.92,22.46,3.0,21.39,50,20200904000100,pi77pu8,All procedures executed successfully.,0,5,1000.0,NULL,NULL,9,2020-09-09-00-00-00
1000164044,2000264038,9158818010000000105,436607000105,6400000002,Mobile Prepaid 1.5 GB,Yes,9125737315713245976,Product Offering,Outpayment,22.46,3.15,0.92,22.46,3.0,21.39,50,20200904000100,wio6663,All procedures executed successfully.,0,5,1000.0,NULL,NULL,8,2020-09-09-00-00-00
1000164045,2000264039,9158818010000000106,436607000106,6400000002,Mobile Prepaid 1.5 GB,Yes,9125737315713245976,Product Offering,Outpayment,22.46,3.15,0.92,22.46,3.0,21.39,50,20200904000100,pi77pu8,All procedures executed successfully.,0,5,1000.0,NULL,NULL,10,2020-09-09-00-00-00
1000164046,2000264040,9158818010000000107,436607000107,6400000002,Mobile Prepaid 1.5 GB,Yes,9125737315713245976,Product Offering,Outpayment,22.46,3.15,0.92,22.46,3.0,21.39,50,20200904000100,wio6663,All procedures executed successfully.,0,5,1000.0,NULL,NULL,8,2020-09-09-00-00-00
1000164047,2000264041,9158818010000000108,436607000108,6400000002,Mobile Prepaid 1.5 GB,Yes,9125737315713245976,Product Offering,Outpayment,22.46,3.15,0.92,22.46,3.0,21.39,50,20200904000100,pi77pu8,All procedures executed successfully.,0,5,1000.0,NULL,NULL,9,2020-09-09-00-00-00
1000164048,2000264042,9158818010000000109,436607000109,6400000002,Mobile Prepaid 1.5 GB,Yes,9125737315713245976,Product Offering,Outpayment,22.46,3.15,0.92,22.46,3.0,21.39,50,20200904000100,wio6663,All procedures executed successfully.,0,5,1000.0,NULL,NULL,9,2020-09-09-00-00-00
1000164049,2000264043,9158818010000000110,436607000110,6400000002,Mobile Prepaid 1.5 GB,Yes,9125737315713245976,Product Offering,Outpayment,22.46,3.15,0.92,22.46,3.0,21.39,50,20200904000100,pi77pu8,All procedures executed successfully.,0,5,1000.0,NULL,NULL,8,2020-09-09-00-00-00
1000164050,2000264044,9158818010000000111,436607000111,6400000002,Mobile Prepaid 1.5 GB,Yes,9125737315713245976,Product Offering,Outpayment,22.46,3.15,0.92,22.46,3.0,21.39,50,20200904000100,wio6663,All procedures executed successfully.,0,5,1000.0,NULL,NULL,8,2020-09-09-00-00-00
1000164051,2000264045,9158818010000000112,436607000112,6400000002,Mobile Prepaid 1.5 GB,Yes,9125737315713245976,Product Offering,Outpayment,22.46,3.15,0.92,22.46,3.0,21.39,50,20200904000100,pi77pu8,All procedures executed successfully.,0,5,1000.0,NULL,NULL,10,2020-09-09-00-00-00
1000164052,2000264046,9158818010000000113,436607000113,6400000002,Mobile Prepaid 1.5 GB,Yes,9125737315713245976,Product Offering,Outpayment,22.46,3.15,0.92,22.46,3.0,21.39,50,20200904000100,wio6663,All procedures executed successfully.,0,5,1000.0,NULL,NULL,10,2020-09-09-00-00-00
1000164053,2000264047,9158818010000000114,436607000114,6400000002,Mobile Prepaid 1.5 GB,Yes,9125737315713245976,Product Offering,Outpayment,22.46,3.15,0.92,22.46,3.0,21.39,50,20200904000100,pi77pu8,All procedures executed successfully.,0,5,1000.0,NULL,NULL,8,2020-09-09-00-00-00
1000164054,2000264048,9158818010000000115,436607000115,6400000002,Mobile Prepaid 1.5 GB,Yes,9125737315713245976,Product Offering,Outpayment,22.46,3.15,0.92,22.46,3.0,21.39,50,20200904000100,wio6663,All procedures executed successfully.,0,5,1000.0,NULL,NULL,8,2020-09-09-00-00-00
1000164055,2000264049,9158818010000000116,436607000116,6400000002,Mobile Prepaid 1.5 GB,Yes,9125737315713245976,Product Offering,Outpayment,22.46,3.15,0.92,22.46,3.0,21.39,50,20200904000100,pi77pu8,All procedures executed successfully.,0,5,1000.0,NULL,NULL,5,2020-09-09-00-00-00
1000164056,2000264050,9158818010000000117,436607000117,6400000002,Mobile Prepaid 1.5 GB,Yes,9125737315713245976,Product Offering,Outpayment,22.46,3.15,0.92,22.46,3.0,21.39,50,20200904000100,wio6663,All procedures executed successfully.,0,5,1000.0,NULL,NULL,9,2020-09-09-00-00-00
1000164057,2000264051,9158818010000000118,436607000118,6400000002,Mobile Prepaid 1.5 GB,Yes,9125737315713245976,Product Offering,Outpayment,22.46,3.15,0.92,22.46,3.0,21.39,50,20200904000100,pi77pu8,All procedures executed successfully.,0,5,1000.0,NULL,NULL,8,2020-09-09-00-00-00
1000164058,2000264052,9158818010000000119,436607000119,6400000002,Mobile Prepaid 1.5 GB,Yes,9125737315713245976,Product Offering,Outpayment,22.46,3.15,0.92,22.46,3.0,21.39,50,20200904000100,wio6663,All procedures executed successfully.,0,5,1000.0,NULL,NULL,10,2020-09-09-00-00-00
1000164059,2000264053,9158818010000000120,436607000120,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,Outpayment,22.46,3.15,0.92,22.46,3.0,21.39,50,20200904000100,pi77pu8,All procedures executed successfully.,0,5,1000.0,NULL,NULL,8,2020-09-09-00-00-00
1000164060,2000264054,9158818010000000121,436607000121,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,Outpayment,22.46,3.15,0.92,22.46,3.0,21.39,50,20200904000100,wio6663,All procedures executed successfully.,0,5,1000.0,NULL,NULL,9,2020-09-09-00-00-00
1000164061,2000264055,9158818010000000122,436607000122,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,Outpayment,22.46,3.15,0.92,22.46,3.0,21.39,50,20200904000100,pi77pu8,All procedures executed successfully.,0,5,1000.0,NULL,NULL,9,2020-09-09-00-00-00
1000164062,2000264056,9158818010000000123,436607000123,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,Outpayment,22.46,3.15,0.92,22.46,3.0,21.39,50,20200904000100,wio6663,All procedures executed successfully.,0,5,1000.0,NULL,NULL,8,2020-09-09-00-00-00
1000164063,2000264057,9158818010000000124,436607000124,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,Outpayment,22.46,3.15,0.92,22.46,3.0,21.39,50,20200904000100,pi77pu8,All procedures executed successfully.,0,5,1000.0,NULL,NULL,8,2020-09-09-00-00-00
1000164064,2000264058,9158818010000000125,436607000125,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,Outpayment,22.46,3.15,0.92,22.46,3.0,21.39,50,20200904000100,wio6663,All procedures executed successfully.,0,5,1000.0,NULL,NULL,10,2020-09-09-00-00-00
1000164065,2000264059,9158818010000000126,436607000126,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,Outpayment,22.46,3.15,0.92,22.46,3.0,21.39,50,20200904000100,pi77pu8,All procedures executed successfully.,0,5,1000.0,NULL,NULL,10,2020-09-09-00-00-00
1000164066,2000264060,9158818010000000127,436607000127,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,Outpayment,22.46,3.15,0.92,22.46,3.0,21.39,50,20200904000100,wio6663,All procedures executed successfully.,0,5,1000.0,NULL,NULL,8,2020-09-09-00-00-00
1000164067,2000264061,9158818010000000128,436607000128,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,Outpayment,22.46,3.15,0.92,22.46,3.0,21.39,50,20200904000100,pi77pu8,All procedures executed successfully.,0,5,1000.0,NULL,NULL,8,2020-09-09-00-00-00
1000164068,2000264062,9158818010000000129,436607000129,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,Outpayment,22.46,3.15,0.92,22.46,3.0,21.39,50,20200904000100,wio6663,All procedures executed successfully.,0,5,1000.0,NULL,NULL,5,2020-09-09-00-00-00
1000164069,2000264063,9158818010000000130,436607000130,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,Outpayment,22.46,3.15,0.92,22.46,3.0,21.39,50,20200904000100,pi77pu8,All procedures executed successfully.,0,5,1000.0,NULL,NULL,9,2020-09-09-00-00-00
1000164070,2000264064,9158818010000000131,436607000131,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,Outpayment,22.46,3.15,0.92,22.46,3.0,21.39,50,20200904000100,wio6663,All procedures executed successfully.,0,5,1000.0,NULL,NULL,8,2020-09-09-00-00-00
1000164071,2000264065,9158818010000000132,436607000132,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,Outpayment,22.46,3.15,0.92,22.46,3.0,21.39,50,20200904000100,pi77pu8,All procedures executed successfully.,0,5,1000.0,NULL,NULL,10,2020-09-09-00-00-00
1000164072,2000264066,9158818010000000133,436607000133,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,Outpayment,22.46,3.15,0.92,22.46,3.0,21.39,50,20200904000100,wio6663,All procedures executed successfully.,0,5,1000.0,NULL,NULL,8,2020-09-09-00-00-00
1000164073,2000264067,9158818010000000134,436607000134,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,Outpayment,22.46,3.15,0.92,22.46,3.0,21.39,50,20200904000100,pi77pu8,All procedures executed successfully.,0,5,1000.0,NULL,NULL,9,2020-09-09-00-00-00
1000164074,2000264068,9158818010000000135,436607000135,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,Outpayment,22.46,3.15,0.92,22.46,3.0,21.39,50,20200904000100,wio6663,All procedures executed successfully.,0,5,1000.0,NULL,NULL,9,2020-09-09-00-00-00
1000164075,2000264069,9158818010000000136,436607000136,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,Outpayment,22.46,3.15,0.92,22.46,3.0,21.39,50,20200904000100,pi77pu8,All procedures executed successfully.,0,5,1000.0,NULL,NULL,8,2020-09-09-00-00-00
1000164076,2000264070,9158818010000000137,436607000137,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,Outpayment,22.46,3.15,0.92,22.46,3.0,21.39,50,20200904000100,wio6663,All procedures executed successfully.,0,5,1000.0,NULL,NULL,8,2020-09-09-00-00-00
1000164077,2000264071,9158818010000000138,436607000138,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,Outpayment,22.46,3.15,0.92,22.46,3.0,21.39,50,20200904000100,pi77pu8,All procedures executed successfully.,0,5,1000.0,NULL,NULL,10,2020-09-09-00-00-00
1000164078,2000264072,9158818010000000139,436607000139,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,Outpayment,22.46,3.15,0.92,22.46,3.0,21.39,50,20200905000100,wio6663,All procedures executed successfully.,0,5,1000.0,NULL,NULL,10,2020-09-09-00-00-00
1000164079,2000264073,9158818010000000140,436607000140,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,Outpayment,22.46,3.15,0.92,22.46,3.0,21.39,50,20200906000100,pi77pu8,All procedures executed successfully.,0,5,1000.0,NULL,NULL,8,2020-09-09-00-00-00
1000164080,2000264074,9158818010000000141,436607000141,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,Outpayment,22.46,3.15,0.92,22.46,3.0,21.39,50,20200907000100,wio6663,All procedures executed successfully.,0,5,1000.0,NULL,NULL,8,2020-09-09-00-00-00
1000164081,2000264075,9158818010000000142,436607000142,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,Outpayment,22.46,3.15,0.92,22.46,3.0,21.39,50,20200908000100,pi77pu8,All procedures executed successfully.,0,5,1000.0,NULL,NULL,5,2020-09-09-00-00-00
1000164082,2000264076,9158818010000000143,436607000143,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,Outpayment,22.46,3.15,0.92,22.46,3.0,21.39,50,20200909000100,wio6663,All procedures executed successfully.,0,5,1000.0,NULL,NULL,9,2020-09-09-00-00-00
1000164083,2000264077,9158818010000000144,436607000144,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,Outpayment,22.46,3.15,0.92,22.46,3.0,21.39,50,20200910000100,pi77pu8,All procedures executed successfully.,0,5,1000.0,NULL,NULL,8,2020-09-09-00-00-00
1000164084,2000264078,9158818010000000145,436607000145,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,Outpayment,22.46,3.15,0.92,22.46,3.0,21.39,50,20200911000100,wio6663,All procedures executed successfully.,0,5,1000.0,NULL,NULL,10,2020-09-09-00-00-00
1000164085,2000264079,9158818010000000146,436607000146,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,Outpayment,22.46,3.15,0.92,22.46,3.0,21.39,50,20200912000100,pi77pu8,All procedures executed successfully.,0,5,1000.0,NULL,NULL,8,2020-09-09-00-00-00
1000164086,2000264080,9158818010000000147,436607000147,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,Outpayment,22.46,3.15,0.92,22.46,3.0,21.39,50,20200913000100,wio6663,All procedures executed successfully.,0,5,1000.0,NULL,NULL,9,2020-09-09-00-00-00
1000164087,2000264081,9158818010000000148,436607000148,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,Outpayment,22.46,3.15,0.92,22.46,3.0,21.39,50,20200914000100,pi77pu8,All procedures executed successfully.,0,5,1000.0,NULL,NULL,9,2020-09-09-00-00-00
1000164088,2000264082,9158818010000000149,436607000149,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,Outpayment,22.46,3.15,0.92,22.46,3.0,21.39,50,20200915000100,wio6663,All procedures executed successfully.,0,5,1000.0,NULL,NULL,8,2020-09-09-00-00-00
1000164089,2000264083,9158818010000000150,436607000150,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,Outpayment,22.46,3.15,0.92,22.46,3.0,21.39,50,20200916000100,pi77pu8,All procedures executed successfully.,0,5,1000.0,NULL,NULL,8,2020-09-09-00-00-00
1000164090,2000264084,9158818010000000151,436607000151,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,Outpayment,22.46,3.15,0.92,22.46,3.0,21.39,50,20200904000100,wio6663,All procedures executed successfully.,0,5,1000.0,NULL,NULL,10,2020-09-09-00-00-00
1000164091,2000264085,9158818010000000152,436607000152,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,Outpayment,22.46,3.15,0.92,22.46,3.0,21.39,50,20200905000100,pi77pu8,All procedures executed successfully.,0,5,1000.0,NULL,NULL,10,2020-09-09-00-00-00
1000164092,2000264086,9158818010000000153,436607000153,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,Outpayment,22.46,3.15,0.92,22.46,3.0,21.39,50,20200906000100,wio6663,All procedures executed successfully.,0,5,1000.0,NULL,NULL,8,2020-09-09-00-00-00
1000164093,2000264087,9158818010000000154,436607000154,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,Outpayment,22.46,3.15,0.92,22.46,3.0,21.39,50,20200907000100,pi77pu8,All procedures executed successfully.,0,5,1000.0,NULL,NULL,8,2020-09-09-00-00-00
1000164094,2000264088,9158818010000000155,436607000155,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,Outpayment,22.46,3.15,0.92,22.46,3.0,21.39,50,20200908000100,wio6663,All procedures executed successfully.,0,5,1000.0,NULL,NULL,5,2020-09-09-00-00-00
1000164095,2000264089,9158818010000000156,436607000156,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,Outpayment,22.46,3.15,0.92,22.46,3.0,21.39,50,20200909000100,pi77pu8,All procedures executed successfully.,0,5,1000.0,NULL,NULL,9,2020-09-09-00-00-00
1000164096,2000264090,9158818010000000157,436607000157,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,Outpayment,22.46,3.15,0.92,22.46,3.0,21.39,50,20200910000100,wio6663,All procedures executed successfully.,0,5,1000.0,NULL,NULL,8,2020-09-09-00-00-00
1000164097,2000264091,9158818010000000158,436607000158,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,Outpayment,22.46,3.15,0.92,22.46,3.0,21.39,50,20200911000100,pi77pu8,All procedures executed successfully.,0,5,1000.0,NULL,NULL,10,2020-09-09-00-00-00
1000164098,2000264092,9158818010000000159,436607000159,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,Outpayment,22.46,3.15,0.92,22.46,3.0,21.39,50,20200912000100,wio6663,All procedures executed successfully.,0,5,1000.0,NULL,NULL,8,2020-09-09-00-00-00
1000164099,2000264093,9158818010000000160,436607000160,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,Outpayment,22.46,3.15,0.92,22.46,3.0,21.39,50,20200913000100,pi77pu8,All procedures executed successfully.,0,5,1000.0,NULL,NULL,9,2020-09-09-00-00-00
1000164100,2000264094,9158818010000000161,436607000161,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,Outpayment,22.46,3.15,0.92,22.46,3.0,21.39,50,20200914000100,wio6663,All procedures executed successfully.,0,5,1000.0,NULL,NULL,9,2020-09-09-00-00-00
1000164101,2000264095,9158818010000000162,436607000162,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,Outpayment,22.46,3.15,0.92,22.46,3.0,21.39,50,20200915000100,pi77pu8,All procedures executed successfully.,0,5,1000.0,NULL,NULL,8,2020-09-09-00-00-00
1000164102,2000264096,9158818010000000163,436607000163,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,Outpayment,22.46,3.15,0.92,22.46,3.0,21.39,50,20200916000100,wio6663,All procedures executed successfully.,0,5,1000.0,NULL,NULL,8,2020-09-09-00-00-00
1000164103,2000264097,9158818010000000164,436607000164,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,Outpayment,22.46,3.15,0.92,22.46,3.0,21.39,50,20200904000100,pi77pu8,All procedures executed successfully.,0,5,1000.0,NULL,NULL,10,2020-09-09-00-00-00
1000164104,2000264098,9158818010000000165,436607000165,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,Outpayment,22.46,3.15,0.92,22.46,3.0,21.39,50,20200905000100,wio6663,All procedures executed successfully.,0,5,1000.0,NULL,NULL,10,2020-09-09-00-00-00
1000164105,2000264099,9158818010000000166,436607000166,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,Outpayment,22.46,3.15,0.92,22.46,3.0,21.39,50,20200906000100,pi77pu8,All procedures executed successfully.,0,5,1000.0,NULL,NULL,8,2020-09-09-00-00-00
1000164106,2000264100,9158818010000000167,436607000167,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,Outpayment,22.46,3.15,0.92,22.46,3.0,21.39,50,20200907000100,wio6663,All procedures executed successfully.,0,5,1000.0,NULL,NULL,8,2020-09-09-00-00-00
1000164107,2000264101,9158818010000000168,436607000168,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,Outpayment,22.46,3.15,0.92,22.46,3.0,21.39,50,20200908000100,pi77pu8,All procedures executed successfully.,0,5,1000.0,NULL,NULL,5,2020-09-09-00-00-00
1000164108,2000264102,9158818010000000169,436607000169,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,Outpayment,22.46,3.15,0.92,22.46,3.0,21.39,50,20200909000100,wio6663,All procedures executed successfully.,0,5,1000.0,NULL,NULL,9,2020-09-09-00-00-00
1000164109,2000264103,9158818010000000170,436607000170,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,Outpayment,22.46,3.15,0.92,22.46,3.0,21.39,50,20200910000100,pi77pu8,All procedures executed successfully.,0,5,1000.0,NULL,NULL,8,2020-09-09-00-00-00
1000164110,2000264104,9158818010000000171,436607000171,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,Outpayment,22.46,3.15,0.92,22.46,3.0,21.39,50,20200911000100,wio6663,All procedures executed successfully.,0,5,1000.0,NULL,NULL,10,2020-09-09-00-00-00
1000164111,2000264105,9158818010000000172,436607000172,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,Outpayment,22.46,3.15,0.92,22.46,3.0,21.39,50,20200912000100,pi77pu8,All procedures executed successfully.,0,5,1000.0,NULL,NULL,8,2020-09-09-00-00-00
